,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,date
269,MirRou64,"Sarkastisk,håbefuld, filosoferende og indimellem realist - Interesse: Politik på flere niveauer, fronter men først og fremmest i nutid.  Hun/Hende She/Her",Syddanmark,1038,1510,344459,1,"Du har Instagram.
Pernille Vermund har Berlingske.
#dkmedier #dkpol","['dkmedier', 'dkpol']",2021-08-12 19:44:20
270,JEOCPH,"Ekstern lektor Offentlig Ret, Statskundskab KU, Formand Transparency International DK, Djøf jurapanel, Konsulent. Kontakt: jeo@jeocph.dk Tel: 2014 8943","København, Hovedstaden",897,2129,6479,1,"Sagen er et godt eksempel på, hvorfor man skal have whistleblower ordninger, så sager kommer til kendskab for dem, der har mulighed for at handle og drage de konsekvenser man mener er rigtige: https://t.co/rmw0ND11MI #dkpol",['dkpol'],2021-08-12 19:43:57
271,LiberaleVidner,"Kun ved at være lænket til Markedets Usynlige Hånd, kan vi være frie. 
$poof.",,250,2570,5408,1,"Du har Instagram.
Pernille Vermund har Berlingske.
#dkmedier #dkpol","['dkmedier', 'dkpol']",2021-08-12 19:43:29
272,LudSkarp,Prøver at være en mellemting mellem slaven på triumfvognen og den lille dreng i kejserens nye klæder. Antifa. Ejegodt gemyt.,,508,367,7280,0,"Hvilke andre steder end i folketinget får man respekt for at gå selv når man har krænket et andet menneske?
""Du har taget på din kvindelige kokkeelev ude på tørlageret, fedt at du tager konsekvensen og smutter""
Nej vel.
Det hedder:  ""ud, klamme svin""
#skarplud #dkpol #dkmedier","['skarplud', 'dkpol', 'dkmedier']",2021-08-12 19:43:29
273,ChristiansonKj,"As Island Press says, climate change is real. ""Dignity is our greatest asset.""","Vancouver, Canada",1684,105,1683,7,"Godt med en ny strategi for dansk forsvarsindustri, @Trinebramsen og @simonkollerup 👏
@JFinkielman vurderer i @borsendk at den nye strategi vil få positiv betydning for #dkbiz mulighed for at afsætte deres produkter i udlandet 👇@di_forsvar #dkpol https://t.co/QMlpevgVb7",[],2021-08-12 19:42:29
274,marqann,"Lærer med interesse for dansk og international politik, dannelse, samfundsforhold og SPORT, generelt freespoken, updates in english, danish and italian!  YNWA",,467,491,11381,0,"@GanjasmokerCb Jeg har også ondt af ham faktisk.. ikke fedt, hvis han er sygt klam og drikker til han blackouter, men er der ingen i det parti, der støtter hinanden, når man når derud? Det gør normale mennesker da? Vi fragter vennen hjem ppå det tidspunkt, så de ikke når at krænke nogen! #dkpol",['dkpol'],2021-08-12 19:41:40
275,stefankirkedal,Primært om fodbold og dommerverdenen! Alt andet under radaren er tilfældigt... holdningerne er folkets,København,719,595,11841,0,"Til kommunalvalget i København stemmer jeg på den kandidat hvis eneste mærkesag er, at få stoppet de fly indover byen. Partiet er underordnet #dkpol",['dkpol'],2021-08-12 19:40:32
276,_aysaysbaby_,,"København, Danmark",623,111,4803,28,"""Vi frygter, at tolkenes ophold ikke bliver midlertidigt""

Det gør tolkene nok også, eftersom det ville betyde, at de aldrig igen ville være sikre i deres eget hjemland, men fortæl mig om DIT problem igen

#dkpol",[],2021-08-12 19:40:18
277,politikerpip,De populære tweets fra danske politikere. Skabt af @ernstpoulsen og @fiwa.,Danmark,2,1696,72723,4,Altså undskyld mig. Det er jo fantastisk smukke og stilfulde fotos. Blandingen af det bornerte og misundelighed er til gengæld klamt. High five fra den kristelige her. #dkpol #dkmedier . https://t.co/vBA3O9Aveo,[],2021-08-12 19:40:01
278,SimonFrandsen3,Gennemsnitlig dansker med gennemsnitlige holdninger.,,62,16,2591,0,"Gæt et land???

#dkpol https://t.co/3REsgwzTDv",['dkpol'],2021-08-12 19:39:33
279,bjhjuler,"Danmarks største fanklub for #dkbiz #dkgreen #smvdk #dkstartup @DanskIndustri 📲+4523284912, 📬 boh@di.dk","Hovedstaden, Danmark",2869,1691,15545,3,"11 erhvervsskoler landet over fortæller de ikke kan følge med efterspørgslen på lærlinge til især byggebranchen.

Konsekvensen er at #dkbiz må takke nej til ordrer – det kan bidrage til at bremse det opsving vi alle ønsker os.

Læs historien her 👉 https://t.co/AtdUg6ScLS

#dkpol https://t.co/jAZWS2hUpD",[],2021-08-12 19:39:05
280,ukendt_dansker,Udstiller politikere og andres hykleri og løgne. Støtter et frit demokratisk Danmark uden enevældige regeringer.,Danmark,320,125,1301,4,Altså undskyld mig. Det er jo fantastisk smukke og stilfulde fotos. Blandingen af det bornerte og misundelighed er til gengæld klamt. High five fra den kristelige her. #dkpol #dkmedier . https://t.co/vBA3O9Aveo,[],2021-08-12 19:38:55
281,svanemand,"LARS SVANE, Denmark. Songwriter*/*Musician. Freakin' fond of Fab4s&Foos;HüskerDüs&Heartaches.
Not particularly fond of Capitalist Civiolent-lysation.","The Vejle, Jutland, Denmark",94,269,22365,1,"Måske vi skulle tage en snak om alkohol i @radikale og i Danmark i almindelighed?. Tænker det må være det, som har fået kæden til, at hoppe af. Endnu engang?...#dkpol
https://t.co/IBPorXOVFf",[],2021-08-12 19:38:39
282,HSEdlefsen,"I klimaets tjeneste: Vice President for energiøer i @EnerginetDK. 
Erklæret feminist og spejder helt ind i knoglerne. 
Tweeter for egen regning.","Assens, Syddanmark",208,356,483,3,"@EnerginetDK har tildelt opgaven med at udføre miljøundersøgelser af energiøerne til NIRAS og @ramboll 
https://t.co/qHQlRZnGCe
#dkpol #dkgreen #energiøer",[],2021-08-12 19:38:20
283,abelort00,,"Midtjylland, Danmark",196,18,192,32,"Aftale om hjælp til lokalansatte afghanere hjælper ingen af de tolke, der gik patruljer i Helmand med Dannebrog på skulderen. Usselt og uværdigt, siger veteraner #dkforsvar #dkpol @forsvaretdk @Forsvarsmin @silberg_mads @CasparStefani https://t.co/IpX06Gth6V https://t.co/OLABLl8RyT",[],2021-08-12 19:37:33
284,BPorsild,Followers are fakes  #freespeech #liberalscience #opensociety #innovation,Copenhagen,162,445,71,0,"Er enig med  @pernillevermund at fx klummen  her i 
@politiken udtrykker et forældet kvinde- og måske vigtigere: kropssyn.  Synes krop er OK i politik (og alle andre steder). #dkpol #dkmedier
https://t.co/TWw7esWHyb","['dkpol', 'dkmedier']",2021-08-12 19:37:16
